year,MES,mes num,time_serie,          211 - Extracción de petróleo y gas,"          212 - Minería de minerales metálicos y no metálicos, excepto petróleo y gas",          213 - Servicios relacionados con la minería,"          221 - Generación, transmisión y distribución de energía eléctrica",          222 - Suministro de agua y suministro de gas por ductos al consumidor final,          236 - Edificación,          237 - Construcción de obras de ingeniería civil,          238 - Trabajos especializados para la construcción,          311 - Industria alimentaria,          312 - Industria de las bebidas y del tabaco,          313 - Fabricación de insumos textiles y acabado de textiles,"          314 - Fabricación de productos textiles, excepto prendas de vestir",          315 - Fabricación de prendas de vestir,"          316 - Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",          321 - Industria de la madera,          322 - Industria del papel,          323 - Impresión e industrias conexas,          324 - Fabricación de productos derivados del petróleo y del carbón,          325 - Industria química,          326 - Industria del plástico y del hule,          327 - Fabricación de productos a base de minerales no metálicos,          331 - Industrias metálicas básicas,          332 - Fabricación de productos metálicos,          333 - Fabricación de maquinaria y equipo,"          334 - Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos","          335 - Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica",          336 - Fabricación de equipo de transporte,"          337 - Fabricación de muebles, colchones y persianas",          339 - Otras industrias manufactureras
2014,Octubre,10,34,96.569840241498,102.472651953677,95.700547799865,116.306607832389,102.598144643891,110.530412010588,103.233717962031,114.541752344847,98.527112787290,106.793254064774,107.578768634704,117.892387277617,117.761582520619,109.431370571424,105.660556180725,111.629531470496,106.779749366451,91.001098992031,100.440743932524,110.554025531498,111.530657689786,111.868030705915,112.711090428694,109.191449250240,134.498714072267,115.015548226155,130.453887646568,105.909677429851,117.020449894687
2014,Noviembre,11,35,93.502426239359,100.572620242651,84.700993615054,107.278025298938,102.847727282468,106.568459278430,115.446892116086,110.741682906184,100.882275291792,101.398120032748,99.355752976824,112.010503586756,108.914573408547,108.570961117558,99.240514032967,107.326173909097,120.976434080408,88.621881020573,94.631545007684,103.497089890602,102.748196140294,104.767352668692,107.428856788009,97.097063183727,127.862271365015,104.250729971356,114.102313757135,112.928848199698,104.035252648044
2014,Diciembre,12,36,96.512530982708,104.767600580064,73.205930531959,102.809406209529,103.015899409027,107.555834761216,114.924183110279,104.623902937654,104.956175219127,104.261231207476,84.654786158998,100.485624091406,86.075136327073,89.690695920915,86.086175982312,103.112619620378,116.555005794461,87.559784443772,96.412948321966,93.712047349387,100.419930456810,109.092637201256,100.978849369955,85.201699801289,116.475988264075,102.390273697769,91.888890952871,150.026841105901,96.350125993727
2015,Enero,1,37,92.832448286952,101.964678983300,164.382466963953,102.933523240043,101.953621717901,95.873249589026,92.552837028787,111.604612870171,106.800342361092,89.101552662886,93.950424122847,113.401780829515,91.365558263527,86.805841483455,108.923635487844,107.262177994692,102.244960054304,87.347301210984,97.099028298802,102.966575501964,104.680918449379,105.454338131762,109.176334345633,95.056163540010,132.036383769633,102.941228666286,109.597915956834,89.131544841456,96.052260437851
2015,Febrero,2,38,86.543412523704,100.963452226550,125.711097383283,99.336944270769,100.773578456442,100.667167268568,88.135218327905,107.171875477960,103.205031062646,88.328813103275,96.249339182601,101.839068655023,97.249989264329,99.594391264162,89.663329075332,103.442119557066,95.746100749666,82.749355487504,93.608336759409,103.226161027972,103.834557338382,100.131971133529,102.920269057523,91.934235470229,124.363757714563,105.812951456469,115.554193912548,90.191909035727,100.082708494720
2015,Marzo,3,39,95.187225914750,106.527559886288,125.594536978664,106.369266995158,103.094649024422,100.023112560776,86.206480197713,124.561671084493,105.775690400492,102.321431966495,107.323045540706,109.722221875745,103.290134534847,106.135529602815,105.751879294902,111.458149262123,107.125397074483,93.294006225112,99.933921508309,108.290150912346,113.540811693811,100.269942310475,120.725125495143,104.612506052463,119.020839721563,107.886652620514,121.740830799234,103.718121019585,104.245431762112
2015,Abril,4,40,87.154789305467,102.116025084152,103.999989244597,106.469213299427,102.366285348816,108.088222872863,88.580354553436,113.851377384765,102.348050362160,105.032933426363,102.152480541287,107.891615451901,100.412072822492,102.438953878552,104.575335598390,106.509165336354,98.751356710646,88.003842464557,92.103378580709,106.843439976781,107.025961991148,100.744089983547,114.434017848764,104.312607567474,111.987885236155,108.205794831821,118.424882718866,98.589656813493,100.491810466768
2015,Mayo,5,41,90.996810520315,107.366800504699,102.205358062037,111.774344337887,103.879016915159,105.196172419632,93.246940615706,111.484119575147,104.774193273167,111.253683287577,112.242506959463,117.681042629486,99.252039625518,101.197096516946,103.395227153103,109.831293384865,99.249340978877,89.436318051631,96.002369182465,109.427226623246,111.138358055709,104.557941571859,111.601585770335,101.259234751479,120.910502393081,107.733314102753,118.393338319271,102.093313841437,100.595924166864
2015,Junio,6,42,89.049555547456,110.843903663989,90.524556995820,114.885539656492,103.440053819024,103.585768025888,98.938640730959,106.144545085064,101.119513653244,108.339470999250,107.730268152415,116.773681095478,99.852002359887,104.643674862939,105.725319046977,110.131912816468,110.905158480602,85.852449017068,98.529100436032,115.080707418926,111.689570877874,104.231596410078,110.692971203132,108.226501722211,119.260891092120,115.924069666631,126.380237757817,105.834753059187,105.770022090885
2015,Julio,7,43,92.987012158555,105.341675702909,75.740586914072,119.287022186748,104.479522609977,114.380301587799,101.126173271265,115.724962989007,99.871279575838,114.628696802034,112.720952328075,116.481024222216,111.564404143909,106.346833893077,102.617231101808,109.906168325733,111.801204281812,92.122831957402,99.972749937636,110.366331294126,115.173869806386,107.393979337584,112.171211263269,104.754045429384,125.707284894947,110.691970583061,112.363658719119,98.033244410061,113.634449820582
