,CONCEPTOS,Enero-2012,Febrero-2012,Marzo-2012,Abril-2012,Mayo-2012,Junio-2012,Julio-2012,Agosto-2012,Septiembre-2012,Octubre-2012,Noviembre-2012,Diciembre-2012,Enero-2013,Febrero-2013,Marzo-2013,Abril-2013,Mayo-2013,Junio-2013,Julio-2013,Agosto-2013,Septiembre-2013,Octubre-2013,Noviembre-2013,Diciembre-2013,Enero-2014,Febrero-2014,Marzo-2014,Abril-2014,Mayo-2014,Junio-2014,Julio-2014,Agosto-2014,Septiembre-2014,Octubre-2014,Noviembre-2014,Diciembre-2014,Enero-2015,Febrero-2015,Marzo-2015,Abril-2015,Mayo-2015,Junio-2015,Julio-2015,Agosto-2015,Septiembre-2015,Octubre-2015,Noviembre-2015,Diciembre-2015,Enero-2016,Febrero-2016,Marzo-2016,Abril-2016,Mayo-2016,Junio-2016,Julio-2016,Agosto-2016,Septiembre-2016,Octubre-2016,Noviembre-2016,Diciembre-2016,Enero-2017,Febrero-2017,Marzo-2017,Abril-2017,Mayo-2017,Junio-2017,Julio-2017,Agosto-2017,Septiembre-2017,Octubre-2017,Noviembre-2017,Diciembre-2017,Enero-2018,Febrero-2018,Marzo-2018,Abril-2018,Mayo-2018,Junio-2018,Julio-2018,Agosto-2018,Septiembre-2018,Octubre-2018,Noviembre-2018,Diciembre-2018,Enero-2019,Febrero-2019,Marzo-2019,Abril-2019,Mayo-2019,Junio-2019,Julio-2019,Agosto-2019,Septiembre-2019,Octubre-2019,Noviembre-2019,Diciembre-2019,EneroP-2020,FebreroP-2020,MarzoR-2020,AbrilP-2020
0,Actividades_primarias,94.80282535246,86.979325038695,87.054936623288,90.146793097819,101.983748672022,115.28081685184,99.490942460491,78.19221471192,65.438807938939,85.478357055543,137.380030359829,127.609855417878,103.623956675555,89.865767107027,77.177572851516,95.372714199666,109.079767732711,115.603665595464,102.615252309999,76.768359035601,69.064018127537,94.558195939431,130.8919847276,135.378745697893,102.100036098892,98.981072102858,82.552851822863,96.351035175332,115.437779683455,116.107924067097,108.455779464184,81.765720058136,72.019637701368,91.826260963171,132.916373034615,141.53230760368,116.144066143324,99.038383284021,81.093200236384,100.707254176866,120.79092017829,111.915836466333,101.484256751473,83.810381210227,74.914349593602,92.749296091796,129.150966576644,145.450240810498,118.040424075523,102.405623858966,79.796818415913,101.385746350943,113.625000211675,127.307439540528,104.700705026197,89.827493866386,77.028095830434,95.249000198146,140.738677147769,151.718360411929,132.172758301053,98.451218668259,84.363855350815,103.953846574701,114.680351583029,132.469074209512,107.933618674016,87.539231858918,78.894162770752,98.326675719518,152.649286440878,154.983210135455,134.266497054277,107.920411742949,90.15796072079,108.17944813576,124.774036933763,126.689834916932,109.286412160824,89.095793519617,78.89220700691,93.116605521447,157.826008979913,159.869692803868,132.851383586118,113.797550465112,91.760226114306,106.332511313326,122.696727135926,127.721086940492,111.974692432197,87.959102754105,83.66164338715,101.720105758228,150.516089319827,156.789487509533,137.859134835618,106.36010370032,100.329612412932,108.288047727831
1,Actividades_primarias,94.80282535246,86.979325038695,87.054936623288,90.146793097819,101.983748672022,115.28081685184,99.490942460491,78.19221471192,65.438807938939,85.478357055543,137.380030359829,127.609855417878,103.623956675555,89.865767107027,77.177572851516,95.372714199666,109.079767732711,115.603665595464,102.615252309999,76.768359035601,69.064018127537,94.558195939431,130.8919847276,135.378745697893,102.100036098892,98.981072102858,82.552851822863,96.351035175332,115.437779683455,116.107924067097,108.455779464184,81.765720058136,72.019637701368,91.826260963171,132.916373034615,141.53230760368,116.144066143324,99.038383284021,81.093200236384,100.707254176866,120.79092017829,111.915836466333,101.484256751473,83.810381210227,74.914349593602,92.749296091796,129.150966576644,145.450240810498,118.040424075523,102.405623858966,79.796818415913,101.385746350943,113.625000211675,127.307439540528,104.700705026197,89.827493866386,77.028095830434,95.249000198146,140.738677147769,151.718360411929,132.172758301053,98.451218668259,84.363855350815,103.953846574701,114.680351583029,132.469074209512,107.933618674016,87.539231858918,78.894162770752,98.326675719518,152.649286440878,154.983210135455,134.266497054277,107.920411742949,90.15796072079,108.17944813576,124.774036933763,126.689834916932,109.286412160824,89.095793519617,78.89220700691,93.116605521447,157.826008979913,159.869692803868,132.851383586118,113.797550465112,91.760226114306,106.332511313326,122.696727135926,127.721086940492,111.974692432197,87.959102754105,83.66164338715,101.720105758228,150.516089319827,156.789487509533,137.859134835618,106.36010370032,100.329612412932,108.288047727831
